A-set	Car	Date	Date and Time	Event Name	Nearest Train Station	Metres to Train Station	Cityrail Line	Longitude	Latitude	Event Count	Signal Name	Numeric Snaphot 0 Value	BW Y/N	BW Year	Month
A43	N5443	14/11/2014	14/11/2014 15:46	TIM_Fault_50HzComponentDetection_Group1	Harris Park	48.87499684	Cumberland Line	151.007721	-33.8228111	1	SPEED	27	No	2014	11
A43	N5443	14/11/2014	14/11/2014 15:46	TIM_Fault_50HzComponentDetection_Group1	Harris Park	48.87499684	Western Line	151.007721	-33.8228111	1	SPEED	27	No	2014	11
A44	N5344	14/11/2014	14/11/2014 13:23	TIM_Fault_50HzComponentDetection_Group1	Riverstone	735.0264486	Western Line (Richmond Branch)	150.863663	-33.6853256	1	SPEED	64	Yes	2014	11
A46	N5346	14/11/2014	14/11/2014 10:53	TIM_Fault_50HzComponentDetection_Group1	Vineyard	1491.712468	Western Line (Richmond Branch)	150.85376	-33.6641045	1	SPEED	81	Yes	2014	11
A46	N5346	14/11/2014	14/11/2014 15:27	TIM_Fault_50HzComponentDetection_Group1	Westmead (SP6)	116.6036123	Cumberland Line	150.989334	-33.8090439	1	SPEED	27	No	2014	11
A46	N5346	14/11/2014	14/11/2014 15:27	TIM_Fault_50HzComponentDetection_Group1	Westmead (SP6)	116.6036123	Western Line	150.989334	-33.8090439	1	SPEED	27	No	2014	11
A46	N5446	14/11/2014	14/11/2014 13:15	TIM_Fault_50HzComponentDetection_Group1	Chatswood	118.1434795	North Shore Line	151.180954	-33.7988358	1	SPEED	21	No	2014	11
A46	N5446	14/11/2014	14/11/2014 13:15	TIM_Fault_50HzComponentDetection_Group1	Chatswood	118.1434795	Northern Line	151.180954	-33.7988358	1	SPEED	21	No	2014	11
A48	N5448	14/11/2014	14/11/2014 13:42	TIM_Fault_50HzComponentDetection_Group1	Glenfield	74.55335964	Airport & East Hills Line	150.892303	-33.9729576	1	SPEED	4	Yes	2014	11
A48	N5448	14/11/2014	14/11/2014 13:42	TIM_Fault_50HzComponentDetection_Group1	Glenfield	74.55335964	Cumberland Line	150.892303	-33.9729576	1	SPEED	4	No	2014	11
A48	N5448	14/11/2014	14/11/2014 13:42	TIM_Fault_50HzComponentDetection_Group1	Glenfield	74.55335964	South Line	150.892303	-33.9729576	1	SPEED	4	No	2014	11
A48	N5448	14/11/2014	14/11/2014 14:01	TIM_Fault_50HzComponentDetection_Group1	Fairfield	654.9508982	Cumberland Line	150.963242	-33.868927	1	SPEED	52	No	2014	11
A48	N5448	14/11/2014	14/11/2014 14:01	TIM_Fault_50HzComponentDetection_Group1	Fairfield	654.9508982	South Line	150.963242	-33.868927	1	SPEED	52	No	2014	11
A49	N5349	14/11/2014	14/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	67.11945521	Bankstown Line	150.934937	-33.9140091	1	SPEED	22	Yes	2014	11
A49	N5349	14/11/2014	14/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	67.11945521	Cumberland Line	150.934937	-33.9140091	1	SPEED	22	No	2014	11
A49	N5349	14/11/2014	14/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	67.11945521	Inner West Line	150.934937	-33.9140091	1	SPEED	22	No	2014	11
A49	N5349	14/11/2014	14/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	67.11945521	South Line	150.934937	-33.9140091	1	SPEED	22	No	2014	11
A52	N5352	14/11/2014	14/11/2014 11:43	TIM_Fault_50HzComponentDetection_Group1	Blacktown	473.200961	Blue Mountains Line	150.906281	-33.7642555	1	SPEED	7	#REF!	2014	11
A52	N5352	14/11/2014	14/11/2014 11:43	TIM_Fault_50HzComponentDetection_Group1	Blacktown	473.200961	Cumberland Line	150.906281	-33.7642555	1	SPEED	7	No	2014	11
A52	N5352	14/11/2014	14/11/2014 11:43	TIM_Fault_50HzComponentDetection_Group1	Blacktown	473.200961	Western Line	150.906281	-33.7642555	1	SPEED	7	No	2014	11
A52	N5352	14/11/2014	14/11/2014 18:23	TIM_Fault_50HzComponentDetection_Group1	Penrith	349.9257794	Blue Mountains Line	150.691833	-33.7492867	1	SPEED	12	No	2014	11
A52	N5352	14/11/2014	14/11/2014 18:23	TIM_Fault_50HzComponentDetection_Group1	Penrith	349.9257794	Western Line	150.691833	-33.7492867	1	SPEED	12	No	2014	11
A52	N5452	14/11/2014	14/11/2014 11:42	TIM_Fault_50HzComponentDetection_Group1	Blacktown	480.075267	Blue Mountains Line	150.906296	-33.7641907	1	SPEED	4	No	2014	11
A52	N5452	14/11/2014	14/11/2014 11:42	TIM_Fault_50HzComponentDetection_Group1	Blacktown	480.075267	Cumberland Line	150.906296	-33.7641907	1	SPEED	4	No	2014	11
A52	N5452	14/11/2014	14/11/2014 11:42	TIM_Fault_50HzComponentDetection_Group1	Blacktown	480.075267	Western Line	150.906296	-33.7641907	1	SPEED	4	No	2014	11
A56	N5456	14/11/2014	14/11/2014 15:01	TIM_Fault_50HzComponentDetection_Group1	East Richmond	243.9147459	Western Line	150.763306	-33.6027031	1	SPEED	72	Yes	2014	11
A57	N5357	14/11/2014	14/11/2014 16:00	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	113.1649075	Airport & East Hills Line	150.864349	-33.9976845	1	SPEED	27	Yes	2014	11
A57	N5357	14/11/2014	14/11/2014 16:00	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	113.1649075	Cumberland Line	150.864349	-33.9976845	1	SPEED	27	No	2014	11
A57	N5457	14/11/2014	14/11/2014 16:01	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	276.4639604	Airport & East Hills Line	150.863174	-33.998764	1	SPEED	32	No	2014	11
A57	N5457	14/11/2014	14/11/2014 16:01	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	276.4639604	Cumberland Line	150.863174	-33.998764	1	SPEED	32	No	2014	11
A57	N5457	14/11/2014	14/11/2014 16:29	TIM_Fault_50HzComponentDetection_Group1	Macarthur	612.6226468	Airport & East Hills Line	150.802826	-34.0708694	1	SPEED	68	No	2014	11
A57	N5457	14/11/2014	14/11/2014 16:29	TIM_Fault_50HzComponentDetection_Group1	Macarthur	612.6226468	Southern Highlands Line	150.802826	-34.0708694	1	SPEED	68	No	2014	11
A64	N5364	14/11/2014	14/11/2014 12:32	TIM_Fault_50HzComponentDetection_Group1	Epping	300.6559373	Newcastle & Central Coast Line	151.083618	-33.7751961	1	SPEED	24	Yes	2014	11
A64	N5364	14/11/2014	14/11/2014 12:32	TIM_Fault_50HzComponentDetection_Group1	Epping	300.6559373	Northern Line	151.083618	-33.7751961	1	SPEED	24	No	2014	11
A64	N5464	14/11/2014	14/11/2014 14:01	TIM_Fault_50HzComponentDetection_Group1	Hornsby	455.3775027	Newcastle & Central Coast Line	151.099594	-33.6987991	1	SPEED	34	No	2014	11
A64	N5464	14/11/2014	14/11/2014 14:01	TIM_Fault_50HzComponentDetection_Group1	Hornsby	455.3775027	North Shore Line	151.099594	-33.6987991	1	SPEED	34	No	2014	11
A64	N5464	14/11/2014	14/11/2014 14:01	TIM_Fault_50HzComponentDetection_Group1	Hornsby	455.3775027	Northern Line	151.099594	-33.6987991	1	SPEED	34	No	2014	11
A69	N5369	14/11/2014	14/11/2014 14:25	TIM_Fault_50HzComponentDetection_Group1	Riverstone	514.275128	Western Line (Richmond Branch)	150.86264	-33.6834526	1	SPEED	37	Yes	2014	11
A71	N5371	14/11/2014	14/11/2014 17:30	TIM_Fault_50HzComponentDetection_Group1	Richmond	74.53741139	Western Line (Richmond Branch)	150.753937	-33.5995903	1	SPEED	12	#REF!	2014	11
A71	N5571	14/11/2014	14/11/2014 13:23	TIM_Fault_50HzComponentDetection_Group1	Granville	295.785561	Blue Mountains Line	151.009903	-33.8314934	1	SPEED	41	No	2014	11
A71	N5571	14/11/2014	14/11/2014 13:23	TIM_Fault_50HzComponentDetection_Group1	Granville	295.785561	South Line	151.009903	-33.8314934	1	SPEED	41	No	2014	11
A71	N5571	14/11/2014	14/11/2014 13:23	TIM_Fault_50HzComponentDetection_Group1	Granville	295.785561	Western Line	151.009903	-33.8314934	1	SPEED	41	No	2014	11
A71	N5571	14/11/2014	14/11/2014 17:49	TIM_Fault_50HzComponentDetection_Group1	Vineyard	129.3912434	Western Line (Richmond Branch)	150.851685	-33.6519203	1	SPEED	21	No	2014	11
A73	N5373	14/11/2014	14/11/2014 15:12	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	417.8842472	Airport & East Hills Line	150.817154	-34.061554	1	SPEED	20	Yes	2014	11
A73	N5373	14/11/2014	14/11/2014 15:12	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	417.8842472	Cumberland Line	150.817154	-34.061554	1	SPEED	20	No	2014	11
A73	N5373	14/11/2014	14/11/2014 15:12	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	417.8842472	South Line	150.817154	-34.061554	1	SPEED	20	No	2014	11
A73	N5373	14/11/2014	14/11/2014 15:12	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	417.8842472	Southern Highlands Line	150.817154	-34.061554	1	SPEED	20	No	2014	11
A73	N5473	14/11/2014	14/11/2014 15:33	TIM_Fault_50HzComponentDetection_Group1	Macarthur	325.979485	Airport & East Hills Line	150.799988	-34.0714607	1	SPEED	54	No	2014	11
A73	N5473	14/11/2014	14/11/2014 15:33	TIM_Fault_50HzComponentDetection_Group1	Macarthur	325.979485	Southern Highlands Line	150.799988	-34.0714607	1	SPEED	54	No	2014	11
A73	N5473	14/11/2014	14/11/2014 15:47	TIM_Fault_50HzComponentDetection_Group1	Macquarie Fields	50.36282092	Airport & East Hills Line	150.87854	-33.9851112	1	SPEED	28	No	2014	11
A73	N5473	14/11/2014	14/11/2014 15:47	TIM_Fault_50HzComponentDetection_Group1	Macquarie Fields	50.36282092	Cumberland Line	150.87854	-33.9851112	1	SPEED	28	No	2014	11
A74	N5474	14/11/2014	14/11/2014 16:43	TIM_Fault_50HzComponentDetection_Group1	Clarendon	468.3821223	Western Line	150.782196	-33.6069183	1	SPEED	51	#REF!	2014	11
A74	N5574	14/11/2014	14/11/2014 12:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	104.1820676	Blue Mountains Line	150.90744	-33.7675018	1	SPEED	16	No	2014	11
A74	N5574	14/11/2014	14/11/2014 12:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	104.1820676	Cumberland Line	150.90744	-33.7675018	1	SPEED	16	No	2014	11
A74	N5574	14/11/2014	14/11/2014 12:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	104.1820676	Western Line	150.90744	-33.7675018	1	SPEED	16	No	2014	11
A75	N5675	14/11/2014	14/11/2014 16:13	TIM_Fault_50HzComponentDetection_Group1	Glenfield	1258.017052	Airport & East Hills Line	150.902161	-33.9642181	1	SPEED	55	Yes	2014	11
A75	N5675	14/11/2014	14/11/2014 16:13	TIM_Fault_50HzComponentDetection_Group1	Glenfield	1258.017052	Cumberland Line	150.902161	-33.9642181	1	SPEED	55	No	2014	11
A75	N5675	14/11/2014	14/11/2014 16:13	TIM_Fault_50HzComponentDetection_Group1	Glenfield	1258.017052	South Line	150.902161	-33.9642181	1	SPEED	55	No	2014	11
A77	N5477	14/11/2014	14/11/2014 14:04	TIM_Fault_50HzComponentDetection_Group1	Bardwell Park	48.98829125	Airport & East Hills Line	151.124466	-33.9317131	1	SPEED	29	#REF!	2014	11
A78	N5378	14/11/2014	14/11/2014 15:31	TIM_Fault_50HzComponentDetection_Group1	Pymble	188.6512424	North Shore Line	151.14003	-33.7438736	1	SPEED	62	Yes	2014	11
A19	N5619	16/11/2014	16/11/2014 8:03	TIM_Fault_50HzComponentDetection_Group1	Carramar	316.5939702	Bankstown Line	150.958099	-33.8852005	1	SPEED	87	Yes	2014	11
A19	N5619	16/11/2014	16/11/2014 8:03	TIM_Fault_50HzComponentDetection_Group1	Carramar	316.5939702	Inner West Line	150.958099	-33.8852005	1	SPEED	87	No	2014	11
A57	N5357	16/11/2014	16/11/2014 14:44	TIM_Fault_50HzComponentDetection_Group1	Riverstone	375.0953178	Western Line (Richmond Branch)	150.861984	-33.6822739	1	SPEED	46	Yes	2014	11
A68	N5668	16/11/2014	16/11/2014 13:03	TIM_Fault_50HzComponentDetection_Group1	Casula	2306.06515	Cumberland Line	150.929337	-33.9648094	1	SPEED	112	Yes	2014	11
A68	N5668	16/11/2014	16/11/2014 13:03	TIM_Fault_50HzComponentDetection_Group1	Casula	2306.06515	South Line	150.929337	-33.9648094	1	SPEED	112	No	2014	11
A72	N5472	16/11/2014	16/11/2014 15:05	TIM_Fault_50HzComponentDetection_Group1	Glenfield	5.029084143	Airport & East Hills Line	150.892868	-33.9725151	1	SPEED	32	Yes	2014	11
A72	N5472	16/11/2014	16/11/2014 15:05	TIM_Fault_50HzComponentDetection_Group1	Glenfield	5.029084143	Cumberland Line	150.892868	-33.9725151	1	SPEED	32	No	2014	11
A72	N5472	16/11/2014	16/11/2014 15:05	TIM_Fault_50HzComponentDetection_Group1	Glenfield	5.029084143	South Line	150.892868	-33.9725151	1	SPEED	32	No	2014	11
A01	N5501	17/11/2014	17/11/2014 16:03	TIM_Fault_50HzComponentDetection_Group1	Mt Colah (SP6)	452.4932608	North Shore Line	151.118668	-33.6687622	1	SPEED	72	Yes	2014	11
A11	N5311	17/11/2014	17/11/2014 22:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	175.7977468	Blue Mountains Line	150.694214	-33.7493629	1	SPEED	12	Yes	2014	11
A11	N5311	17/11/2014	17/11/2014 22:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	175.7977468	Western Line	150.694214	-33.7493629	1	SPEED	12	No	2014	11
A11	N5511	17/11/2014	17/11/2014 22:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	175.7977468	Blue Mountains Line	150.694214	-33.7493629	1	SPEED	12	No	2014	11
A11	N5511	17/11/2014	17/11/2014 22:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	175.7977468	Western Line	150.694214	-33.7493629	1	SPEED	12	No	2014	11
A31	N5431	17/11/2014	17/11/2014 14:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	414.9746898	Blue Mountains Line	150.906387	-33.7647743	1	SPEED	10	Yes	2014	11
A31	N5431	17/11/2014	17/11/2014 14:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	414.9746898	Cumberland Line	150.906387	-33.7647743	1	SPEED	10	No	2014	11
A31	N5431	17/11/2014	17/11/2014 14:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	414.9746898	Western Line	150.906387	-33.7647743	1	SPEED	10	No	2014	11
A31	N5531	17/11/2014	17/11/2014 11:18	TIM_Fault_50HzComponentDetection_Group1	Blacktown	420.5747104	Blue Mountains Line	150.906403	-33.7647209	1	SPEED	12	No	2014	11
A31	N5531	17/11/2014	17/11/2014 11:18	TIM_Fault_50HzComponentDetection_Group1	Blacktown	420.5747104	Cumberland Line	150.906403	-33.7647209	1	SPEED	12	No	2014	11
A31	N5531	17/11/2014	17/11/2014 11:18	TIM_Fault_50HzComponentDetection_Group1	Blacktown	420.5747104	Western Line	150.906403	-33.7647209	1	SPEED	12	No	2014	11
A31	N5531	17/11/2014	17/11/2014 14:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	445.6192785	Blue Mountains Line	150.906403	-33.764492	1	SPEED	13	No	2014	11
A31	N5531	17/11/2014	17/11/2014 14:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	445.6192785	Cumberland Line	150.906403	-33.764492	1	SPEED	13	No	2014	11
A31	N5531	17/11/2014	17/11/2014 14:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	445.6192785	Western Line	150.906403	-33.764492	1	SPEED	13	No	2014	11
A52	N5352	17/11/2014	17/11/2014 4:52	TIM_Fault_50HzComponentDetection_Group1	Wentworthville	15.48759155	Cumberland Line	150.972778	-33.8072395	1	SPEED	105	Yes	2014	11
A52	N5352	17/11/2014	17/11/2014 4:52	TIM_Fault_50HzComponentDetection_Group1	Wentworthville	15.48759155	Western Line	150.972778	-33.8072395	1	SPEED	105	No	2014	11
A52	N5352	17/11/2014	17/11/2014 22:25	TIM_Fault_50HzComponentDetection_Group1	Penrith	318.6335997	Blue Mountains Line	150.692322	-33.7491493	1	SPEED	15	No	2014	11
A52	N5352	17/11/2014	17/11/2014 22:25	TIM_Fault_50HzComponentDetection_Group1	Penrith	318.6335997	Western Line	150.692322	-33.7491493	1	SPEED	15	No	2014	11
A07	N5407	18/11/2014	18/11/2014 11:11	TIM_Fault_50HzComponentDetection_Group1	Blacktown	448.5436182	Blue Mountains Line	150.906403	-33.7644653	1	SPEED	10	Yes	2014	11
A07	N5407	18/11/2014	18/11/2014 11:11	TIM_Fault_50HzComponentDetection_Group1	Blacktown	448.5436182	Cumberland Line	150.906403	-33.7644653	1	SPEED	10	No	2014	11
A07	N5407	18/11/2014	18/11/2014 11:11	TIM_Fault_50HzComponentDetection_Group1	Blacktown	448.5436182	Western Line	150.906403	-33.7644653	1	SPEED	10	No	2014	11
A10	N5610	18/11/2014	18/11/2014 11:53	TIM_Fault_50HzComponentDetection_Group1	Asquith (SP6)	731.5860902	North Shore Line	151.10231	-33.6941833	1	SPEED	9	Yes	2014	11
A13	N5313	18/11/2014	18/11/2014 17:23	TIM_Fault_50HzComponentDetection_Group1	Penrith	202.6306637	Blue Mountains Line	150.69368	-33.7496414	1	SPEED	17	Yes	2014	11
A13	N5313	18/11/2014	18/11/2014 17:23	TIM_Fault_50HzComponentDetection_Group1	Penrith	202.6306637	Western Line	150.69368	-33.7496414	1	SPEED	17	No	2014	11
A13	N5513	18/11/2014	18/11/2014 17:23	TIM_Fault_50HzComponentDetection_Group1	Penrith	210.302798	Blue Mountains Line	150.693558	-33.7496948	1	SPEED	16	No	2014	11
A13	N5513	18/11/2014	18/11/2014 17:23	TIM_Fault_50HzComponentDetection_Group1	Penrith	210.302798	Western Line	150.693558	-33.7496948	1	SPEED	16	No	2014	11
A40	N5340	18/11/2014	18/11/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	475.1727188	Blue Mountains Line	150.906204	-33.7642479	1	SPEED	13	Yes	2014	11
A40	N5340	18/11/2014	18/11/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	475.1727188	Cumberland Line	150.906204	-33.7642479	1	SPEED	13	No	2014	11
A40	N5340	18/11/2014	18/11/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	475.1727188	Western Line	150.906204	-33.7642479	1	SPEED	13	No	2014	11
A40	N5640	18/11/2014	18/11/2014 15:38	TIM_Fault_50HzComponentDetection_Group1	Blacktown	338.9350353	Blue Mountains Line	150.906372	-33.7654762	1	SPEED	17	No	2014	11
A40	N5640	18/11/2014	18/11/2014 15:38	TIM_Fault_50HzComponentDetection_Group1	Blacktown	338.9350353	Cumberland Line	150.906372	-33.7654762	1	SPEED	17	No	2014	11
A40	N5640	18/11/2014	18/11/2014 15:38	TIM_Fault_50HzComponentDetection_Group1	Blacktown	338.9350353	Western Line	150.906372	-33.7654762	1	SPEED	17	No	2014	11
A46	N5446	18/11/2014	18/11/2014 9:39	TIM_Fault_50HzComponentDetection_Group1	Blacktown	346.3533535	Blue Mountains Line	150.906372	-33.7654076	1	SPEED	15	Yes	2014	11
A46	N5446	18/11/2014	18/11/2014 9:39	TIM_Fault_50HzComponentDetection_Group1	Blacktown	346.3533535	Cumberland Line	150.906372	-33.7654076	1	SPEED	15	No	2014	11
A46	N5446	18/11/2014	18/11/2014 9:39	TIM_Fault_50HzComponentDetection_Group1	Blacktown	346.3533535	Western Line	150.906372	-33.7654076	1	SPEED	15	No	2014	11
A73	N5473	18/11/2014	18/11/2014 13:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	472.5672166	Blue Mountains Line	150.906326	-33.7642555	1	SPEED	11	Yes	2014	11
A73	N5473	18/11/2014	18/11/2014 13:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	472.5672166	Cumberland Line	150.906326	-33.7642555	1	SPEED	11	No	2014	11
A73	N5473	18/11/2014	18/11/2014 13:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	472.5672166	Western Line	150.906326	-33.7642555	1	SPEED	11	No	2014	11
A73	N5673	18/11/2014	18/11/2014 13:25	TIM_Fault_50HzComponentDetection_Group1	Blacktown	98.45764576	Blue Mountains Line	150.908646	-33.7685051	1	SPEED	19	No	2014	11
A73	N5673	18/11/2014	18/11/2014 13:25	TIM_Fault_50HzComponentDetection_Group1	Blacktown	98.45764576	Cumberland Line	150.908646	-33.7685051	1	SPEED	19	No	2014	11
A73	N5673	18/11/2014	18/11/2014 13:25	TIM_Fault_50HzComponentDetection_Group1	Blacktown	98.45764576	Western Line	150.908646	-33.7685051	1	SPEED	19	No	2014	11
A77	N5477	18/11/2014	18/11/2014 5:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	47.4694506	Airport & East Hills Line	150.813507	-34.0639954	1	SPEED	11	Yes	2014	11
A77	N5477	18/11/2014	18/11/2014 5:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	47.4694506	Cumberland Line	150.813507	-34.0639954	1	SPEED	11	No	2014	11
A77	N5477	18/11/2014	18/11/2014 5:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	47.4694506	South Line	150.813507	-34.0639954	1	SPEED	11	No	2014	11
A77	N5477	18/11/2014	18/11/2014 5:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	47.4694506	Southern Highlands Line	150.813507	-34.0639954	1	SPEED	11	No	2014	11
A77	N5677	18/11/2014	18/11/2014 5:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	47.4694506	Airport & East Hills Line	150.813507	-34.0639954	1	SPEED	11	No	2014	11
A77	N5677	18/11/2014	18/11/2014 5:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	47.4694506	Cumberland Line	150.813507	-34.0639954	1	SPEED	11	No	2014	11
A77	N5677	18/11/2014	18/11/2014 5:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	47.4694506	South Line	150.813507	-34.0639954	1	SPEED	11	No	2014	11
A77	N5677	18/11/2014	18/11/2014 5:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	47.4694506	Southern Highlands Line	150.813507	-34.0639954	1	SPEED	11	No	2014	11
A07	N5307	19/11/2014	19/11/2014 17:22	TIM_Fault_50HzComponentDetection_Group1	Blacktown	93.18428327	Blue Mountains Line	150.907562	-33.7676086	1	SPEED	17	Yes	2014	11
A07	N5307	19/11/2014	19/11/2014 17:22	TIM_Fault_50HzComponentDetection_Group1	Blacktown	93.18428327	Cumberland Line	150.907562	-33.7676086	1	SPEED	17	No	2014	11
A07	N5307	19/11/2014	19/11/2014 17:22	TIM_Fault_50HzComponentDetection_Group1	Blacktown	93.18428327	Western Line	150.907562	-33.7676086	1	SPEED	17	No	2014	11
A07	N5507	19/11/2014	19/11/2014 17:22	TIM_Fault_50HzComponentDetection_Group1	Blacktown	93.18428327	Blue Mountains Line	150.907562	-33.7676086	1	SPEED	17	No	2014	11
A07	N5507	19/11/2014	19/11/2014 17:22	TIM_Fault_50HzComponentDetection_Group1	Blacktown	93.18428327	Cumberland Line	150.907562	-33.7676086	1	SPEED	17	No	2014	11
A07	N5507	19/11/2014	19/11/2014 17:22	TIM_Fault_50HzComponentDetection_Group1	Blacktown	93.18428327	Western Line	150.907562	-33.7676086	1	SPEED	17	No	2014	11
A10	N5310	19/11/2014	19/11/2014 5:27	TIM_Fault_50HzComponentDetection_Group1	Penrith	214.2318586	Blue Mountains Line	150.693756	-33.7492218	1	SPEED	9	Yes	2014	11
A10	N5310	19/11/2014	19/11/2014 5:27	TIM_Fault_50HzComponentDetection_Group1	Penrith	214.2318586	Western Line	150.693756	-33.7492218	1	SPEED	9	No	2014	11
A10	N5510	19/11/2014	19/11/2014 5:27	TIM_Fault_50HzComponentDetection_Group1	Penrith	214.2318586	Blue Mountains Line	150.693756	-33.7492218	1	SPEED	9	No	2014	11
A10	N5510	19/11/2014	19/11/2014 5:27	TIM_Fault_50HzComponentDetection_Group1	Penrith	214.2318586	Western Line	150.693756	-33.7492218	1	SPEED	9	No	2014	11
A32	N5632	19/11/2014	19/11/2014 14:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	588.0470059	Blue Mountains Line	150.906097	-33.7632294	1	SPEED	11	Yes	2014	11
A32	N5632	19/11/2014	19/11/2014 14:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	588.0470059	Cumberland Line	150.906097	-33.7632294	1	SPEED	11	No	2014	11
A32	N5632	19/11/2014	19/11/2014 14:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	588.0470059	Western Line	150.906097	-33.7632294	1	SPEED	11	No	2014	11
A37	N5337	19/11/2014	19/11/2014 12:38	TIM_Fault_50HzComponentDetection_Group1	Mt Kuring-gai (SP6)	45.68698488	North Shore Line	151.136749	-33.6535721	1	SPEED	20	Yes	2014	11
A37	N5537	19/11/2014	19/11/2014 10:38	TIM_Fault_50HzComponentDetection_Group1	Blacktown	500.6012622	Blue Mountains Line	150.906174	-33.764019	1	SPEED	12	No	2014	11
A37	N5537	19/11/2014	19/11/2014 10:38	TIM_Fault_50HzComponentDetection_Group1	Blacktown	500.6012622	Cumberland Line	150.906174	-33.764019	1	SPEED	12	No	2014	11
A37	N5537	19/11/2014	19/11/2014 10:38	TIM_Fault_50HzComponentDetection_Group1	Blacktown	500.6012622	Western Line	150.906174	-33.764019	1	SPEED	12	No	2014	11
A58	N5658	19/11/2014	19/11/2014 21:58	TIM_Fault_50HzComponentDetection_Group1	Penrith	350.9826328	Blue Mountains Line	150.692047	-33.7488403	1	SPEED	10	Yes	2014	11
A58	N5658	19/11/2014	19/11/2014 21:58	TIM_Fault_50HzComponentDetection_Group1	Penrith	350.9826328	Western Line	150.692047	-33.7488403	1	SPEED	10	No	2014	11
A15	N5315	20/11/2014	20/11/2014 23:21	TIM_Fault_50HzComponentDetection_Group1	Asquith (SP6)	585.3352163	North Shore Line	151.103592	-33.6931572	1	SPEED	13	Yes	2014	11
A15	N5315	20/11/2014	20/11/2014 23:34	TIM_Fault_50HzComponentDetection_Group1	Asquith (SP6)	506.3685965	North Shore Line	151.104263	-33.6925926	1	SPEED	9	No	2014	11
A17	N5317	20/11/2014	20/11/2014 13:52	TIM_Fault_50HzComponentDetection_Group1	Milsons Point	266.4603368	North Shore Line	151.209106	-33.844574	1	SPEED	12	Yes	2014	11
A17	N5317	20/11/2014	20/11/2014 13:52	TIM_Fault_50HzComponentDetection_Group1	Milsons Point	266.4603368	Northern Line	151.209106	-33.844574	1	SPEED	12	No	2014	11
A18	N5318	20/11/2014	20/11/2014 13:52	TIM_Fault_50HzComponentDetection_Group1	Riverstone	336.300352	Western Line (Richmond Branch)	150.861816	-33.681942	1	SPEED	21	Yes	2014	11
A19	N5319	20/11/2014	20/11/2014 7:07	TIM_Fault_50HzComponentDetection_Group1	Blacktown	472.8609219	Blue Mountains Line	150.906219	-33.764267	1	SPEED	8	Yes	2014	11
A19	N5319	20/11/2014	20/11/2014 7:07	TIM_Fault_50HzComponentDetection_Group1	Blacktown	472.8609219	Cumberland Line	150.906219	-33.764267	1	SPEED	8	No	2014	11
A19	N5319	20/11/2014	20/11/2014 7:07	TIM_Fault_50HzComponentDetection_Group1	Blacktown	472.8609219	Western Line	150.906219	-33.764267	1	SPEED	8	No	2014	11
A25	N5325	20/11/2014	20/11/2014 4:03	TIM_Fault_50HzComponentDetection_Group1	Penrith	440.3366397	Blue Mountains Line	150.690735	-33.7489815	1	SPEED	8	Yes	2014	11
